sample_idx,true_label,pred_label,prob_Center,prob_Donut,prob_Edge-Loc,prob_Edge-Ring,prob_Loc,prob_Near-full,prob_Random,prob_Scratch
46,Edge-Loc,Edge-Loc,0.00018564743323934882,0.05254918440852352,0.6630574227462037,0.0002465599737835829,0.19153383098209695,6.176506827310405e-13,0.07621916596616254,0.016208188489372756
47,Edge-Loc,Edge-Loc,0.003971616376480509,0.005366882981249653,0.4977512687382245,8.356252974118327e-06,0.45838020356435594,1.0884837544228624e-16,0.0005519558335939364,0.03396971625312118
48,Edge-Loc,Edge-Loc,0.00014098502607541152,0.018599842259735693,0.8752303962298077,0.000808925675505701,0.07801473493348744,7.829917017135742e-14,0.012515969621667275,0.014689146253642555
49,Edge-Loc,Edge-Loc,0.0006891774180828384,0.005085152467995498,0.7690323846715218,0.005299919927747162,0.16866031088780953,7.613342823893957e-18,0.000676272188864286,0.050556782437978905
50,Random,Random,0.00024418129473048465,0.0003174929159530889,0.0012430307501151892,5.359598787320763e-05,9.741598132866987e-05,6.006229958927854e-07,0.9980402809703914,3.401476612081462e-06
51,Loc,Loc,3.492882335548911e-05,0.15691420951154508,0.08470371581802177,2.126528443948633e-05,0.539669314863675,2.777271253776756e-22,6.544485745029115e-05,0.2185911208415129
52,Scratch,Edge-Loc,0.006831882753730926,0.030421576681266677,0.4851769460000598,0.00019665916838363097,0.3675923209496793,2.9227286499494583e-18,0.0008153207817934299,0.10896529366508637
53,Loc,Loc,0.0019211739397255903,0.0038637534105552774,0.4654854131316235,3.5388537911443846e-07,0.5081244349716652,4.5142117132438186e-17,0.0002498629654575477,0.02035500769559379
54,Random,Random,0.0043349008793940715,0.0015572350015974922,0.4581481944340365,0.0018515625248845668,0.014764601919904655,2.393571536203064e-08,0.5186965097939494,0.0006469715105179574
55,Loc,Edge-Loc,0.0008188857173642467,0.004514798700314192,0.7177822691178057,0.002240862212959046,0.21674799599872893,5.3106127945678266e-18,0.0003116787937030994,0.05758350945912483
56,Edge-Loc,Edge-Loc,0.19273415916436837,0.002889962090692871,0.5576087252008793,0.0004072704837929703,0.21144117616430547,4.65296481018596e-17,0.0008902067560202222,0.03402850013994074
57,Loc,Edge-Loc,0.0002644738448031221,0.013566361434531196,0.63409654145033,0.0001799329016644111,0.29884322003319397,2.116154715289834e-17,0.0009606939290932265,0.052088776406384034
58,Loc,Edge-Loc,0.002365677616031165,0.00947048289419943,0.5234487944062363,9.15424372087985e-06,0.3966326666781063,2.1150955595396165e-18,0.0001582817780111464,0.06791494238369485
59,Edge-Loc,Loc,0.06293483823098879,0.009741869427692586,0.35385791224379226,0.00045209471337534946,0.4732996299105518,2.8037840404124206e-19,0.000324666164513333,0.09938898930908598
60,Edge-Loc,Edge-Loc,0.11599934630771958,0.0054777458318792,0.6876003902519657,0.06638553047260451,0.06986599194096363,1.1124070845674019e-13,0.04165951557205742,0.013011479622698729
61,Edge-Loc,Edge-Loc,0.00023492892542454228,0.013364878476079216,0.6415138593393687,0.00043343680376903526,0.30955726727738875,3.739036587308217e-15,0.005960239129110505,0.028935390048855578
62,Random,Random,0.032223662386417176,0.009086313536074983,0.10779902043460086,0.00013048429335436117,0.012352438560805831,4.957988420419349e-09,0.8377962702209126,0.0006118056098457802
63,Loc,Loc,3.320544752791139e-05,0.0029416797838398012,0.38097621604663706,9.890436044741391e-05,0.5295236517520794,3.0868723704281577e-21,2.5332565071720343e-05,0.08640101004439678
64,Loc,Random,0.001122850885158354,0.05444500089758244,0.2754554561987912,0.0006817405932962454,0.28068742447960193,8.419619805815952e-12,0.3766255691064484,0.010981957830701768
65,Near-full,Near-full,8.898641595060447e-10,7.708786421797393e-11,4.842323609523878e-09,1.4171868164801364e-08,5.891507245347187e-12,0.9749020328233846,0.025097947189539036,4.113235995048614e-14
66,Random,Random,0.001328371393295729,0.001446150217785222,0.024818819035017307,0.00024372946331336777,0.0015022639385364083,8.375422123299195e-08,0.9705912056016505,6.937659618035261e-05
67,Random,Random,0.0011678031648682692,0.000811134618897784,0.044864769972263546,0.0029472427263638377,0.0012975338471633215,5.59676624443429e-08,0.9488272239852219,8.423571755891852e-05
68,Edge-Loc,Edge-Loc,0.04666297917393856,9.58009016158591e-05,0.9112716812801779,0.022546926519181325,0.014577993215877702,1.1595833982889227e-14,0.000861475867706398,0.00398314304149059
69,Edge-Loc,Edge-Loc,0.00028189465750521535,0.02651458200046891,0.7449543597716931,0.0020645887420141975,0.16408201738567152,1.1140278872330254e-16,0.0015337203498485537,0.0605688370927984
70,Edge-Loc,Edge-Loc,0.0003735963601914054,0.014686517711023004,0.5753873419016761,4.238444946220194e-05,0.31040255106610964,3.1150018036559103e-19,6.473594114526094e-05,0.09904287257039236
71,Scratch,Loc,0.005747518260232386,0.021983840530840446,0.2640135484051597,8.703818539305275e-06,0.5040407030183858,2.5709372363434277e-21,2.2298779778926098e-05,0.2041833871870633
72,Edge-Loc,Edge-Loc,0.004512720852295068,0.01492764580562593,0.5378242465853705,0.01852368219617797,0.2744314230804348,4.8230020795154405e-20,0.000282999449756417,0.14949728203033932
73,Edge-Loc,Edge-Loc,0.00010588202277743283,0.0021133477370922885,0.62241961658521,0.005075984643041335,0.006523369480913749,7.278777238649939e-09,0.3630892326521817,0.0006725596000064368
74,Center,Center,0.7016615337152465,0.00017013700494997178,0.24781240713678185,0.008013630177354182,0.03192941110140329,2.591128065856724e-18,0.00012480792778500366,0.010288072936479084
75,Edge-Loc,Edge-Loc,0.0016179302238113467,0.00021643566651654864,0.922228346541172,0.007648221248099073,0.05690869930564686,7.270283306108705e-17,0.0003109247771163451,0.011069442237637521
76,Loc,Loc,0.008043487473617371,0.08317443940364012,0.2909695787673726,0.00032717300674476116,0.4976052054800788,1.1546663072587032e-13,0.08785905872731933,0.032021057141111406
77,Loc,Center,0.6634110725430087,0.0028266222391524617,0.07892533698610203,0.00036519061377305,0.22888932687131777,2.1504490774982894e-18,0.001003702840748139,0.024578747905897785
78,Edge-Loc,Edge-Loc,2.4943638736231605e-05,0.0022640169810303657,0.9618567034173282,0.0019873155950051926,0.02593435895940219,4.498607295581034e-14,0.002732687275715918,0.005199974132736834
79,Edge-Loc,Edge-Loc,7.83596266986442e-05,0.0009511965810368282,0.8337589279859002,7.731281969474002e-05,0.14081495779352707,2.1577394118324706e-18,6.709386822448638e-05,0.024252151324918026
80,Scratch,Center,0.9081927774255891,0.00037202159976412405,0.033582879350618766,0.00013307302734002572,0.04709809988786469,2.894195017597705e-20,3.731129663649302e-05,0.010583837412186763
81,Edge-Loc,Edge-Loc,0.01952048781398853,0.0024774024364937358,0.7524635349781048,0.0028659855240173175,0.1600863859063777,1.631173857186162e-18,0.0002672392959502746,0.06231896404506775
82,Edge-Loc,Random,0.00045156102065040983,3.4808271207132784e-05,0.15773421781492977,0.0357938823767197,0.000489516662329335,2.761944544442619e-06,0.805469651311735,2.3600597884435534e-05
83,Loc,Loc,0.060036934069773354,0.15068654374326998,0.04824368348240639,1.3154761286229223e-05,0.627145871417064,2.1513715834876928e-19,0.0011809582839117999,0.11269285424228816
84,Scratch,Edge-Loc,0.0017881815177164136,0.048985152483796424,0.5740794199178233,0.0002249575811952353,0.2892696500416846,5.810574289912231e-17,0.0013273949895640446,0.08432524346821994
85,Edge-Loc,Edge-Loc,0.0004383206983020787,0.01003909280822768,0.8039870697037198,0.003113376336996143,0.13211174497860784,2.177284625419435e-17,0.0007106662406726295,0.04959972923347397
86,Scratch,Edge-Loc,0.0010044759007740106,7.336016939961234e-05,0.8512024686687096,0.11548692707103461,0.022605540204667467,9.115501036577998e-18,6.63698094795467e-05,0.009560858175935081
87,Edge-Loc,Edge-Loc,0.000106542022648393,0.010112695028134368,0.7755314232737741,0.00014154998470150863,0.17861502280655997,6.427469125216774e-17,0.0006090943676830983,0.034883672516498404
88,Edge-Loc,Random,0.0008588904794008899,0.0042127090140082965,0.20837403586733272,0.0014811068536265408,0.005418473499816437,1.3632218216479872e-08,0.7791986635869343,0.0004561070666624084
89,Edge-Loc,Edge-Loc,0.014256964742680693,0.002221149802513057,0.7507253382052954,0.006318983177621227,0.15893374367822444,1.3339073922396017e-18,0.00015410996501666351,0.06738971042864852
90,Near-full,Near-full,1.8415963769984347e-17,1.7106152428106239e-19,4.1892637204518615e-17,1.4538851093409502e-15,4.345352460638478e-21,0.9999998914869219,1.0851307657164836e-07,9.487865675819968e-24
91,Edge-Loc,Edge-Loc,0.00012902552205880608,0.0013449509768060763,0.9152539464812128,0.013520066443017802,0.0545195100897815,3.403565068944751e-16,0.0011634695699842862,0.014069030917138342
92,Edge-Loc,Edge-Ring,0.015623398905164669,2.276068856795198e-06,0.45024647321489375,0.5304644704202969,0.002869605721212622,3.013887881348856e-15,0.00014360753257530539,0.0006501681369969712
93,Edge-Loc,Edge-Loc,0.20855058218647007,0.006318330195592735,0.54276350621331,0.03222137841621765,0.16324241224607447,2.9984435343734145e-16,0.007442525954392448,0.03946126478794229
94,Loc,Loc,0.0015777473247257437,0.04395959079288123,0.10304672728797809,8.476946341132576e-06,0.7306297470062613,9.85733647780422e-21,9.620249382915378e-05,0.12068150814798333
95,Loc,Loc,0.005198091444301517,0.007354272860585779,0.38678110380428127,6.24941703900301e-06,0.46612752125074247,3.911377562280446e-21,1.8783612337132795e-05,0.13451397761071268
96,Loc,Loc,0.0024921906412793938,0.037267344579648455,0.2293999101691335,6.066461258816366e-05,0.5641703189642583,2.4188777603790294e-20,0.00018519216259984723,0.1664243788704923
97,Edge-Loc,Edge-Loc,0.011575822626281212,0.0017437679053581797,0.8090393712497284,0.0019666933352595183,0.13346761123440057,2.2221054479348736e-18,0.00020759447949487888,0.04199913916947739
98,Edge-Loc,Edge-Loc,0.003972518081451825,0.0019813979136530354,0.8487411233253443,0.005964685770234358,0.12052912250461224,3.2819583869959448e-15,0.004536633875219022,0.014274518529481845
99,Scratch,Loc,0.00050603223202566,0.011682000218018301,0.4108943204373421,3.026087626046652e-05,0.41394038234280894,2.259354777786435e-21,2.2936950039119143e-05,0.16292406694350525
100,Edge-Loc,Edge-Loc,2.0665214627700574e-05,0.002755135259401157,0.8805412316173846,0.0019114714533971214,0.06880358157738262,1.3456542184239622e-19,3.0189632728355975e-05,0.0459377252450783
101,Edge-Loc,Edge-Loc,0.00032714913078354696,0.006858964885984146,0.6754958681101754,4.555127736884502e-05,0.27636213548148547,6.921389985569111e-18,0.0002818244125658661,0.04062850670163673
102,Edge-Loc,Edge-Loc,2.5299442107099166e-05,0.0007992289310608699,0.9519150359949727,0.011443894795063232,0.02294407586799497,2.6560785764389367e-18,6.242265421702262e-05,0.012810042314584047
103,Random,Random,0.010315366536158336,0.0009985192330631781,0.0003681489478679801,1.4487015583374348e-06,0.0002860356031508317,8.628579623773929e-08,0.9880249703388241,5.424353581091227e-06
104,Edge-Ring,Edge-Ring,0.003576730422511937,1.1415198698332383e-05,0.11833592682665549,0.872659951722671,0.0007446569692095138,1.04680494945581e-12,0.004496734223928964,0.00017458463527805865
105,Edge-Loc,Edge-Loc,0.00691984350811024,0.0005310126522771199,0.8910203782224287,0.03687269735702929,0.051983491252446355,2.8824291397626e-16,0.001021258898756344,0.011651318108951625
106,Edge-Loc,Edge-Loc,0.0015963734062579178,0.002855347050726246,0.9002164821222534,0.0013165611546825276,0.07344116457123333,7.124628385705529e-16,0.0010865715606841035,0.019487500134161763
107,Loc,Edge-Loc,0.007776302175560195,0.010584864110956575,0.4744374103286095,7.063109185742172e-05,0.38946872700360147,3.8344405773462515e-20,6.832416732538715e-05,0.11759374112208935
108,Edge-Loc,Edge-Loc,0.0006802587358831031,0.013917318512003276,0.8191718116989106,0.0003344009269542647,0.13748608279079566,1.1870319030077313e-14,0.008672317455337784,0.01973780988010359
109,Near-full,Near-full,2.9492256846601716e-17,9.263608772145833e-20,2.2597134139753436e-17,1.4873372336452424e-15,3.0878560169622667e-21,0.9999999148234741,8.517652426296473e-08,5.772689873626817e-24
110,Loc,Loc,0.12681227689416852,0.05503851699029427,0.11749270366850416,0.0002355183091169222,0.6060417602745622,1.9204489368589185e-18,0.002937460392710005,0.09144176347064388
111,Loc,Loc,0.00010377320831061019,0.028477042351382237,0.24047266048574162,4.164213486588446e-06,0.5286951322836951,1.5962026878024102e-22,9.605633941694585e-06,0.20223762182344213
112,Loc,Center,0.48018931750076904,0.012245872296807398,0.2667712019149107,2.6971313535221623e-05,0.21250736638366913,5.5842179515378435e-15,0.008586305983600223,0.019672964606702842
113,Random,Random,4.882833181561347e-05,8.026282030331475e-05,0.0010974600409410797,1.290688295305219e-05,3.361933612902259e-05,3.004241472074221e-05,0.9986961373154823,7.428576548326855e-07
114,Random,Random,0.024868348214396496,0.08350776177130811,0.03919055335892432,0.00012922903252578262,0.05544584773735482,1.97778768466275e-11,0.7936309500227593,0.0032273098429533476
115,Edge-Loc,Edge-Loc,0.00020054589084454513,0.007056581349102521,0.8649089411718147,0.0005775263742992027,0.10178206531308705,5.340067904401359e-16,0.001670395850342526,0.023803944050508813
116,Edge-Loc,Edge-Loc,0.002849696663648232,0.011032686180448444,0.6638836571103184,0.005490441383513472,0.22831556096479905,8.380654720768521e-19,0.00043980275208060335,0.08798815494519177
117,Loc,Edge-Loc,0.00028183195165447264,0.047917003252384745,0.5875935764152422,1.857465153123065e-05,0.2950123999067444,6.847023534834942e-18,0.0004522369985366709,0.06872437682390604
118,Center,Center,0.9998469803952744,2.700926967583626e-06,3.2411394277967905e-05,7.089811226209775e-09,8.788402544995992e-05,6.643000712566117e-17,2.5144206686452863e-05,4.871961532295391e-06
119,Random,Random,0.00029911158321854585,0.0010174151573686438,0.014216367604017413,1.5252782952976957e-05,0.0006737284451596808,8.401181685199321e-07,0.9837542130808521,2.3071228262066973e-05
120,Random,Random,5.1671890987199385e-05,0.0011152418964313856,0.0035892544459722076,1.719424066023153e-05,0.00032192766216712496,2.0719268081384085e-07,0.9948939468652418,1.0555805859089638e-05
121,Random,Random,0.00013668442806381474,0.0003123267493305213,0.0006557766591818483,3.6098327679485076e-06,0.00010687586488491245,5.866256680745904e-07,0.9987820360416078,2.1037984952213257e-06
122,Scratch,Center,0.9425361464881966,8.904017195156592e-05,0.032600628893636914,7.86781365238856e-06,0.022276414096397346,9.281301586282609e-18,4.727840035881246e-05,0.0024426241358062387
123,Near-full,Near-full,2.396921994218642e-21,1.7601817192585204e-24,7.9966972974497965e-22,1.7425750075043866e-19,2.8410888686518364e-26,0.9999999998778843,1.221157444632044e-10,2.809363166512998e-29
124,Loc,Loc,8.34283357565912e-06,0.01564908779612056,0.22998050999155642,1.5886399633968904e-06,0.5839900477676228,5.404782173573777e-23,3.0733267014484074e-06,0.17036734964445982
125,Edge-Loc,Edge-Loc,0.0018309537142998389,0.01467502328873588,0.6590233355034947,0.0007183226922978001,0.24736061756130034,8.716104190137755e-18,0.0006720158259983407,0.07571973141387316
126,Random,Random,0.07003924683292427,0.08518149527871406,0.08378117041577363,0.00011413763675181685,0.06308005799018342,1.0936353075927652e-10,0.6934904713754205,0.004313420360868795
127,Scratch,Edge-Loc,0.004109989181271398,0.008695134803977177,0.6904753150749909,0.001288790517821072,0.21338871095260128,4.281518421970384e-18,0.00032010640505984153,0.08172195306427826
128,Edge-Loc,Edge-Loc,0.0006150811475306416,0.0019679941874742274,0.8795662782430198,0.001987834646290127,0.07701695962641902,1.7122678295351762e-18,5.9063330301768196e-05,0.038786788818964246
129,Random,Random,0.009029730346794123,0.008619172651730312,0.016300297917764585,2.3813284319193257e-05,0.004008402498538048,6.763204797576539e-09,0.9618506527212864,0.00016792381636246818
130,Edge-Loc,Edge-Loc,0.00047751050396073724,0.001500382754424033,0.8481466671848015,9.326775866581108e-05,0.13568743753265528,2.0055642551176213e-15,0.001425724984196664,0.012669009281294153
131,Loc,Loc,0.0023582677401946194,0.0011735078070723055,0.46088238380469604,0.0005035136307980581,0.49011360331229803,1.6620920705427017e-18,0.00019748164226320397,0.04477124206267774
132,Edge-Loc,Edge-Loc,0.0021136429012767236,0.003894784052166958,0.5631199664532692,0.19232910649846294,0.02024715762317265,2.355515513758037e-11,0.21550220897465067,0.0027931334734455785
133,Random,Random,0.0009221572495420787,0.0007834680114310197,0.004981282673947763,6.555097091229702e-05,0.0004126496312004625,1.256071876279285e-07,0.9928197957988094,1.4970056969559418e-05
134,Random,Random,3.313983997887089e-05,2.1109545244414537e-06,1.9875421379687815e-05,1.9752556313112737e-06,4.7209022610036865e-07,0.0014851322855688848,0.9984572878986978,6.253992696062001e-09
135,Edge-Loc,Loc,0.0032809326492683516,0.0562853580706273,0.11342895500328576,0.000415121562318717,0.6964883084696554,7.554014041659065e-20,0.0008094166003649324,0.12929190764447948
136,Near-full,Near-full,2.396921994218642e-21,1.7601817192585204e-24,7.9966972974497965e-22,1.7425750075043866e-19,2.8410888686518364e-26,0.9999999998778843,1.221157444632044e-10,2.809363166512998e-29
137,Loc,Loc,0.006804213412208734,0.055448193344394305,0.4050304164262106,3.397968864030973e-05,0.43505903826930614,5.9846067472357096e-18,0.0010169238148122932,0.09660723504442757
138,Center,Center,0.9583590846815311,8.410170551725353e-06,0.024976852291371466,0.01444951869552607,0.001092402764786501,5.1996311226332967e-14,0.0009466001336397935,0.00016713126254142707
139,Scratch,Loc,0.0033799873669372294,0.05296045683113691,0.08229759990520513,1.1968696454586227e-05,0.5936813554718753,6.413590824499853e-23,2.3196362140575343e-05,0.2676454353662503
140,Loc,Loc,0.0005798682635489154,0.024587487783716312,0.23483271143931175,1.2741367281786596e-06,0.6392745127425153,6.465893265310153e-20,9.878011330074564e-05,0.10062536552087877
141,Edge-Loc,Edge-Loc,0.004361617503619219,0.010420974673586126,0.8183193940826262,0.033530480499469675,0.0679340826795316,1.5898030512429195e-13,0.05085433383068079,0.014579116730327283
142,Edge-Ring,Edge-Ring,0.000568366105084814,4.8623975364435714e-05,0.2759780127016774,0.7185413420492135,0.0018695152601835591,2.2181369594122644e-13,0.002399214451695712,0.000594925456558754
143,Scratch,Loc,0.038337659986150824,0.02952657061895503,0.33049406180871854,0.004958186617419827,0.41762866497039974,2.245421322547023e-19,0.0005917502227836452,0.1784631057755724
144,Loc,Loc,3.686159008648036e-05,0.04885350049031575,0.1501076152782639,1.906044671438164e-06,0.7454325073573812,4.964264777181772e-19,0.0004264162296259948,0.05514119300965529
145,Loc,Random,0.2436781226308225,0.0015800088581459498,0.0037720319562616566,2.930641088918496e-06,0.004251068318396993,6.0177582390859635e-09,0.7466512353035502,6.459627397574299e-05
146,Scratch,Edge-Loc,0.0034510970687475014,0.006111182232009059,0.5880699490386393,0.00017972685759660048,0.27681217458464114,1.0555509493358448e-20,3.492351673063166e-05,0.12534094670163576
147,Scratch,Edge-Loc,4.409673249843976e-05,0.002529458462086947,0.8592988139360523,0.0029875255912771683,0.07027169184776774,7.780610513184412e-21,1.3940962943466766e-05,0.06485447246737383
148,Random,Random,0.0004078483592775863,4.467020062260409e-05,0.0016012012796325697,2.6193612353887054e-05,2.7535499779420292e-05,3.4477558005701686e-05,0.9978572441288611,8.293614669685937e-07
